bin,chrom,chromStart,chromEnd,name,length,cpgNum,gcNum,perCpg,perGc,obsExp
664,chrX,10420831,10421653,CpG: 77,822,77,460,18.7,56,1.2
664,chrX,10422242,10422687,CpG: 38,445,38,233,17.1,52.4,1.25
664,chrX,10426800,10427432,CpG: 47,632,47,330,14.9,52.2,1.09
664,chrX,10437117,10437385,CpG: 26,268,26,160,19.4,59.7,1.22
664,chrX,10446096,10446370,CpG: 19,274,19,147,13.9,53.6,0.98
664,chrX,10452060,10452330,CpG: 28,270,28,166,20.7,61.5,1.1
664,chrX,10454830,10455074,CpG: 20,244,20,130,16.4,53.3,1.16
664,chrX,10458385,10458919,CpG: 38,534,38,302,14.2,56.6,0.89
664,chrX,10460929,10461233,CpG: 22,304,22,169,14.5,55.6,0.94
664,chrX,10464371,10478243,CpG: 988,13872,988,7630,14.2,55,0.94
664,chrX,10480096,10481475,CpG: 98,1379,98,764,14.2,55.4,0.94
664,chrX,10482585,10483540,CpG: 82,955,82,549,17.2,57.5,1.04
664,chrX,10484635,10484916,CpG: 29,281,29,158,20.6,56.2,1.35
665,chrX,10485967,10486709,CpG: 54,742,54,384,14.6,51.8,1.09
665,chrX,10490763,10491115,CpG: 35,352,35,214,19.9,60.8,1.08
665,chrX,10491504,10493862,CpG: 167,2358,167,1271,14.2,53.9,0.98
665,chrX,10497159,10499645,CpG: 193,2486,193,1417,15.5,57,0.96
665,chrX,10510240,10510562,CpG: 30,322,30,190,18.6,59,1.12
665,chrX,10522836,10523292,CpG: 31,456,31,264,13.6,57.9,0.82
665,chrX,10542231,10542439,CpG: 20,208,20,115,19.2,55.3,1.31
665,chrX,10557127,10557564,CpG: 40,437,40,244,18.3,55.8,1.19
665,chrX,10563736,10564109,CpG: 25,373,25,207,13.4,55.5,0.87
665,chrX,10571408,10571739,CpG: 24,331,24,174,14.5,52.6,1.06
665,chrX,10575458,10575736,CpG: 27,278,27,177,19.4,63.7,0.96
665,chrX,10613993,10614386,CpG: 29,393,29,197,14.8,50.1,1.19
665,chrX,10615656,10615946,CpG: 29,290,29,159,20,54.8,1.35
666,chrX,10616880,10621808,CpG: 337,4928,337,2602,13.7,52.8,0.98
666,chrX,10622809,10623195,CpG: 30,386,30,199,15.5,51.6,1.18
666,chrX,10624982,10626961,CpG: 123,1979,123,1069,12.4,54,0.85
666,chrX,10641578,10642414,CpG: 61,836,61,447,14.6,53.5,1.03
666,chrX,10650891,10651199,CpG: 22,308,22,157,14.3,51,1.1
666,chrX,10654520,10654721,CpG: 20,201,20,112,19.9,55.7,1.32
666,chrX,10656390,10656761,CpG: 28,371,28,202,15.1,54.4,1.02
666,chrX,10657750,10660267,CpG: 178,2517,178,1344,14.1,53.4,0.99
666,chrX,10668891,10669139,CpG: 20,248,20,140,16.1,56.5,1.02
666,chrX,10669767,10670389,CpG: 43,622,43,336,13.8,54,0.95
666,chrX,10672596,10673040,CpG: 38,444,38,231,17.1,52,1.27
666,chrX,10678945,10679192,CpG: 19,247,19,137,15.4,55.5,1
666,chrX,10699770,10700278,CpG: 45,508,45,318,17.7,62.6,0.92
666,chrX,10700798,10701080,CpG: 23,282,23,173,16.3,61.3,0.96
666,chrX,10702427,10702838,CpG: 30,411,30,248,14.6,60.3,0.82
666,chrX,10703061,10705980,CpG: 223,2919,223,1664,15.3,57,0.94
666,chrX,10706952,10707175,CpG: 18,223,18,122,16.1,54.7,1.08
666,chrX,10708455,10709007,CpG: 35,552,35,292,12.7,52.9,0.93
666,chrX,10714404,10717386,CpG: 224,2982,224,1756,15,58.9,0.87
666,chrX,10729493,10729796,CpG: 29,303,29,160,19.1,52.8,1.39
666,chrX,10730536,10730807,CpG: 23,271,23,145,17,53.5,1.29
666,chrX,10735858,10736137,CpG: 23,279,23,146,16.5,52.3,1.36
666,chrX,10743875,10747003,CpG: 227,3128,227,1627,14.5,52,1.08
666,chrX,10747522,10747884,CpG: 30,362,30,226,16.6,62.4,0.85
667,chrX,10748184,10748521,CpG: 25,337,25,178,14.8,52.8,1.07
667,chrX,10749725,10750083,CpG: 28,358,28,205,15.6,57.3,0.99
667,chrX,10750946,10752186,CpG: 121,1240,121,686,19.5,55.3,1.28
667,chrX,10753224,10753638,CpG: 46,414,46,269,22.2,65,1.05
667,chrX,10753899,10754117,CpG: 15,218,15,111,13.8,50.9,1.07
667,chrX,10757343,10758177,CpG: 70,834,70,441,16.8,52.9,1.2
667,chrX,10758757,10758968,CpG: 20,211,20,123,19,58.3,1.12
667,chrX,10760512,10762538,CpG: 137,2026,137,1084,13.5,53.5,0.95
667,chrX,10767845,10770898,CpG: 231,3053,231,1621,15.1,53.1,1.07
667,chrX,10772352,10773142,CpG: 62,790,62,396,15.7,50.1,1.25
667,chrX,10779092,10779704,CpG: 47,612,47,347,15.4,56.7,0.96
667,chrX,10781775,10782017,CpG: 25,242,25,144,20.7,59.5,1.18
667,chrX,10784430,10784678,CpG: 24,248,24,138,19.4,55.6,1.27
667,chrX,10797035,10798975,CpG: 138,1940,138,1022,14.2,52.7,1.03
667,chrX,10807795,10808362,CpG: 44,567,44,288,15.5,50.8,1.21
667,chrX,10816894,10817223,CpG: 33,329,33,185,20.1,56.2,1.27
667,chrX,10819740,10820082,CpG: 26,342,26,191,15.2,55.8,0.99
667,chrX,10822577,10822893,CpG: 29,316,29,166,18.4,52.5,1.33
667,chrX,10823394,10823701,CpG: 29,307,29,165,18.9,53.7,1.32
667,chrX,10826383,10826955,CpG: 47,572,47,306,16.4,53.5,1.15
667,chrX,10827079,10827324,CpG: 19,245,19,131,15.5,53.5,1.09
667,chrX,10829540,10830095,CpG: 46,555,46,305,16.6,55,1.14
667,chrX,10833775,10834656,CpG: 64,881,64,467,14.5,53,1.04
667,chrX,10835476,10836088,CpG: 57,612,57,332,18.6,54.2,1.27
667,chrX,10842049,10862778,CpG: 1413,20729,1413,10758,13.6,51.9,1.01
667,chrX,10869783,10873704,CpG: 268,3921,268,2027,13.7,51.7,1.02
667,chrX,10874520,10875540,CpG: 72,1020,72,553,14.1,54.2,0.96
667,chrX,10875817,10876029,CpG: 20,212,20,128,18.9,60.4,1.04
83,chrX,10878523,10880565,CpG: 199,2042,199,1282,19.5,62.8,0.99
668,chrX,10890794,10891248,CpG: 50,454,50,229,22,50.4,1.75
668,chrX,10894302,10894528,CpG: 16,226,16,115,14.2,50.9,1.09
668,chrX,10895037,10899212,CpG: 319,4175,319,2254,15.3,54,1.05
668,chrX,10900839,10901427,CpG: 47,588,47,298,16,50.7,1.25
668,chrX,10908323,10909154,CpG: 77,831,77,465,18.5,56,1.19
668,chrX,10912521,10912740,CpG: 22,219,22,145,20.1,66.2,0.93
668,chrX,10913200,10913418,CpG: 20,218,20,112,18.3,51.4,1.4
668,chrX,10915797,10918492,CpG: 215,2695,215,1625,16,60.3,0.88
668,chrX,10920018,10920467,CpG: 38,449,38,271,16.9,60.4,0.93
668,chrX,10923876,10924163,CpG: 23,287,23,161,16,56.1,1.02
668,chrX,10924704,10925026,CpG: 31,322,31,190,19.3,59,1.14
668,chrX,10927259,10929223,CpG: 148,1964,148,1100,15.1,56,0.97
668,chrX,10938541,10938746,CpG: 16,205,16,124,15.6,60.5,0.89
668,chrX,10941086,10948604,CpG: 580,7518,580,4436,15.4,59,0.89
668,chrX,10951941,10952429,CpG: 41,488,41,257,16.8,52.7,1.23
668,chrX,10955219,10956262,CpG: 68,1043,68,557,13,53.4,0.92
668,chrX,10961282,10961485,CpG: 23,203,23,131,22.7,64.5,1.11
668,chrX,10962116,10963454,CpG: 104,1338,104,808,15.5,60.4,0.85
668,chrX,10964232,10965238,CpG: 79,1006,79,586,15.7,58.3,0.93
668,chrX,10965589,10965797,CpG: 20,208,20,130,19.2,62.5,0.99
668,chrX,10968606,10969296,CpG: 67,690,67,438,19.4,63.5,0.97
668,chrX,10973174,10973589,CpG: 28,415,28,231,13.5,55.7,0.89
668,chrX,10974994,10975202,CpG: 19,208,19,121,18.3,58.2,1.11
668,chrX,10978030,10978426,CpG: 26,396,26,214,13.1,54,0.94
668,chrX,10992158,10992415,CpG: 18,257,18,132,14,51.4,1.09
668,chrX,11006624,11006840,CpG: 19,216,19,118,17.6,54.6,1.21
669,chrX,11015051,11015314,CpG: 20,263,20,140,15.2,53.2,1.26
669,chrX,11019583,11020003,CpG: 30,420,30,218,14.3,51.9,1.07
669,chrX,11032949,11033277,CpG: 26,328,26,181,15.9,55.2,1.05
669,chrX,11037495,11037767,CpG: 28,272,28,168,20.6,61.8,1.09
669,chrX,11038757,11039069,CpG: 27,312,27,162,17.3,51.9,1.29
669,chrX,11039621,11040265,CpG: 59,644,59,344,18.3,53.4,1.3
669,chrX,11047350,11048349,CpG: 120,999,120,640,24,64.1,1.18
669,chrX,11049080,11049298,CpG: 17,218,17,115,15.6,52.8,1.13
669,chrX,11052460,11052839,CpG: 31,379,31,214,16.4,56.5,1.03
669,chrX,11059376,11059660,CpG: 26,284,26,147,18.3,51.8,1.37
669,chrX,11066010,11066250,CpG: 21,240,21,127,17.5,52.9,1.29
669,chrX,11066500,11066739,CpG: 24,239,24,137,20.1,57.3,1.23
669,chrX,11071727,11077125,CpG: 354,5398,354,3152,13.1,58.4,0.77
669,chrX,11078321,11079018,CpG: 51,697,51,394,14.6,56.5,0.92
669,chrX,11083479,11083770,CpG: 28,291,28,176,19.2,60.5,1.05
669,chrX,11090587,11094318,CpG: 253,3731,253,1963,13.6,52.6,0.98
669,chrX,11098396,11098613,CpG: 17,217,17,121,15.7,55.8,1.07
669,chrX,11102883,11104749,CpG: 140,1866,140,963,15,51.6,1.13
669,chrX,11105178,11105447,CpG: 19,269,19,141,14.1,52.4,1.07
669,chrX,11106612,11106833,CpG: 24,221,24,131,21.7,59.3,1.24
669,chrX,11107691,11107901,CpG: 21,210,21,116,20,55.2,1.31
669,chrX,11110046,11138967,CpG: 2083,28921,2083,15559,14.4,53.8,1
669,chrX,11140048,11140437,CpG: 33,389,33,207,17,53.2,1.2
83,chrX,11140627,11141218,CpG: 40,591,40,336,13.5,56.9,0.84
670,chrX,11142193,11142755,CpG: 39,562,39,296,13.9,52.7,1.02
670,chrX,11144053,11144418,CpG: 28,365,28,209,15.3,57.3,0.94
670,chrX,11145607,11146768,CpG: 84,1161,84,607,14.5,52.3,1.06
670,chrX,11147602,11148423,CpG: 72,821,72,429,17.5,52.3,1.28
670,chrX,11150617,11152122,CpG: 125,1505,125,858,16.6,57,1.02
670,chrX,11153052,11153352,CpG: 31,300,31,192,20.7,64,1.01
670,chrX,11156770,11157484,CpG: 55,714,55,390,15.4,54.6,1.04
670,chrX,11158424,11159917,CpG: 104,1493,104,811,13.9,54.3,0.95
670,chrX,11161323,11162742,CpG: 105,1419,105,756,14.8,53.3,1.04
670,chrX,11168251,11169124,CpG: 80,873,80,503,18.3,57.6,1.11
670,chrX,11169867,11170300,CpG: 36,433,36,249,16.6,57.5,1.01
670,chrX,11173162,11173630,CpG: 32,468,32,252,13.7,53.8,0.95
670,chrX,11175059,11175333,CpG: 21,274,21,149,15.3,54.4,1.07
670,chrX,11182393,11182658,CpG: 20,265,20,148,15.1,55.8,1.01
670,chrX,11190143,11190419,CpG: 24,276,24,150,17.4,54.3,1.2
670,chrX,11203217,11203500,CpG: 26,283,26,162,18.4,57.2,1.14
670,chrX,11205498,11205854,CpG: 30,356,30,196,16.9,55.1,1.13
670,chrX,11218851,11219173,CpG: 28,322,28,172,17.4,53.4,1.22
670,chrX,11224123,11226059,CpG: 128,1936,128,1055,13.2,54.5,0.89
670,chrX,11239775,11240039,CpG: 21,264,21,148,15.9,56.1,1.04
670,chrX,11246778,11247437,CpG: 58,659,58,420,17.6,63.7,0.87
670,chrX,11248378,11248757,CpG: 30,379,30,224,15.8,59.1,0.93
670,chrX,11256490,11256774,CpG: 22,284,22,149,15.5,52.5,1.13
670,chrX,11258198,11258819,CpG: 43,621,43,333,13.8,53.6,0.96
670,chrX,11259760,11259979,CpG: 24,219,24,116,21.9,53,1.66
671,chrX,11297858,11298095,CpG: 27,237,27,142,22.8,59.9,1.29
671,chrX,11318381,11318697,CpG: 24,316,24,166,15.2,52.5,1.1
671,chrX,11321740,11322344,CpG: 58,604,58,352,19.2,58.3,1.13
671,chrX,11324674,11325173,CpG: 37,499,37,254,14.8,50.9,1.14
671,chrX,11328748,11328967,CpG: 19,219,19,123,17.4,56.2,1.12
671,chrX,11329991,11333490,CpG: 273,3499,273,1970,15.6,56.3,0.99
671,chrX,11335340,11335885,CpG: 35,545,35,288,12.8,52.8,0.92
671,chrX,11336193,11337617,CpG: 94,1424,94,735,13.2,51.6,0.99
671,chrX,11338107,11338345,CpG: 18,238,18,121,15.1,50.8,1.18
671,chrX,11343258,11344112,CpG: 73,854,73,475,17.1,55.6,1.11
671,chrX,11345175,11358217,CpG: 989,13042,989,6704,15.2,51.4,1.15
671,chrX,11359139,11359832,CpG: 61,693,61,373,17.6,53.8,1.22
671,chrX,11361819,11362494,CpG: 55,675,55,357,16.3,52.9,1.17
671,chrX,11363141,11364788,CpG: 122,1647,122,824,14.8,50,1.19
671,chrX,11366456,11369180,CpG: 199,2724,199,1408,14.6,51.7,1.1
671,chrX,11375762,11377051,CpG: 110,1289,110,704,17.1,54.6,1.15
671,chrX,11388749,11389032,CpG: 23,283,23,144,16.3,50.9,1.26
671,chrX,11395284,11396136,CpG: 72,852,72,482,16.9,56.6,1.06
671,chrX,11397828,11398615,CpG: 72,787,72,437,18.3,55.5,1.19
672,chrX,11420548,11421279,CpG: 58,731,58,369,15.9,50.5,1.25
672,chrX,11423530,11424430,CpG: 69,900,69,474,15.3,52.7,1.11
672,chrX,11427251,11427453,CpG: 16,202,16,110,15.8,54.5,1.07
672,chrX,11428314,11429772,CpG: 101,1458,101,773,13.9,53,0.99
672,chrX,11435375,11436387,CpG: 66,1012,66,534,13,52.8,0.95
672,chrX,11437785,11438247,CpG: 34,462,34,267,14.7,57.8,0.89
672,chrX,11438663,11438992,CpG: 26,329,26,177,15.8,53.8,1.09
672,chrX,11443602,11445485,CpG: 141,1883,141,1043,15,55.4,0.98
672,chrX,11459401,11460178,CpG: 56,777,56,401,14.4,51.6,1.09
672,chrX,11477038,11477446,CpG: 48,408,48,237,23.5,58.1,1.41
672,chrX,11481530,11484935,CpG: 229,3405,229,1754,13.5,51.5,1.01
672,chrX,11485589,11486098,CpG: 39,509,39,303,15.3,59.5,0.87
673,chrX,11550471,11552748,CpG: 157,2277,157,1202,13.8,52.8,0.99
673,chrX,11558551,11558769,CpG: 22,218,22,114,20.2,52.3,1.51
673,chrX,11561754,11562617,CpG: 60,863,60,460,13.9,53.3,0.98
673,chrX,11563417,11583429,CpG: 1313,20012,1313,10066,13.1,50.3,1.04
673,chrX,11584169,11585145,CpG: 71,976,71,525,14.5,53.8,1.01
673,chrX,11587797,11588019,CpG: 17,222,17,117,15.3,52.7,1.11
673,chrX,11589890,11590112,CpG: 17,222,17,117,15.3,52.7,1.11
673,chrX,11594076,11594298,CpG: 17,222,17,117,15.3,52.7,1.11
673,chrX,11596169,11596391,CpG: 17,222,17,117,15.3,52.7,1.11
673,chrX,11599835,11600312,CpG: 46,477,46,249,19.3,52.2,1.42
673,chrX,11600760,11601029,CpG: 22,269,22,143,16.4,53.2,1.18
673,chrX,11603551,11605366,CpG: 118,1815,118,946,13,52.1,0.96
673,chrX,11606880,11607245,CpG: 31,365,31,198,17,54.2,1.16
673,chrX,11608705,11609233,CpG: 41,528,41,294,15.5,55.7,1
673,chrX,11613380,11614940,CpG: 99,1560,99,831,12.7,53.3,0.9
673,chrX,11616883,11617191,CpG: 25,308,25,184,16.2,59.7,0.91
673,chrX,11617507,11619089,CpG: 121,1582,121,914,15.3,57.8,0.92
673,chrX,11621864,11622200,CpG: 38,336,38,172,22.6,51.2,1.73
673,chrX,11664773,11664978,CpG: 21,205,21,115,20.5,56.1,1.32
674,chrX,11668103,11675052,CpG: 454,6949,454,3488,13.1,50.2,1.04
674,chrX,11677651,11678310,CpG: 50,659,50,371,15.2,56.3,0.96
674,chrX,11678839,11679234,CpG: 39,395,39,199,19.7,50.4,1.57
674,chrX,11682382,11684733,CpG: 214,2351,214,1317,18.2,56,1.16
674,chrX,11689186,11689521,CpG: 32,335,32,209,19.1,62.4,0.98
674,chrX,11690405,11691930,CpG: 99,1525,99,807,13,52.9,0.96
674,chrX,11693685,11694107,CpG: 30,422,30,229,14.2,54.3,0.97
674,chrX,11695850,11696269,CpG: 41,419,41,218,19.6,52,1.45
674,chrX,11700565,11700959,CpG: 42,394,42,240,21.3,60.9,1.19
674,chrX,11703292,11703705,CpG: 39,413,39,234,18.9,56.7,1.18
674,chrX,11704519,11705234,CpG: 64,715,64,407,17.9,56.9,1.11
674,chrX,11717096,11717396,CpG: 24,300,24,172,16,57.3,1
674,chrX,11717784,11719544,CpG: 110,1760,110,899,12.5,51.1,0.96
674,chrX,11720390,11722776,CpG: 177,2386,177,1279,14.8,53.6,1.03
674,chrX,11724171,11724438,CpG: 24,267,24,136,18,50.9,1.39
674,chrX,11726498,11726986,CpG: 45,488,45,289,18.4,59.2,1.06
674,chrX,11728404,11728828,CpG: 30,424,30,227,14.2,53.5,1.02
674,chrX,11731330,11731750,CpG: 35,420,35,232,16.7,55.2,1.1
674,chrX,11732411,11733106,CpG: 57,695,57,375,16.4,54,1.13
674,chrX,11734200,11735135,CpG: 64,935,64,506,13.7,54.1,0.94
674,chrX,11741939,11742269,CpG: 24,330,24,175,14.5,53,1.09
674,chrX,11755207,11755537,CpG: 24,330,24,175,14.5,53,1.09
674,chrX,11761618,11762009,CpG: 34,391,34,218,17.4,55.8,1.12
674,chrX,11763945,11764785,CpG: 60,840,60,436,14.3,51.9,1.07
674,chrX,11767156,11768493,CpG: 101,1337,101,779,15.1,58.3,0.9
674,chrX,11770885,11772548,CpG: 134,1663,134,983,16.1,59.1,0.92
674,chrX,11782112,11782415,CpG: 26,303,26,161,17.2,53.1,1.22
674,chrX,11784063,11784364,CpG: 27,301,27,151,17.9,50.2,1.43
674,chrX,11787347,11787979,CpG: 60,632,60,339,19,53.6,1.33
674,chrX,11789986,11790431,CpG: 34,445,34,237,15.3,53.3,1.09
675,chrX,11802620,11804440,CpG: 131,1820,131,1034,14.4,56.8,0.89
675,chrX,11809920,11812635,CpG: 214,2715,214,1520,15.8,56,1
675,chrX,11814002,11814323,CpG: 26,321,26,169,16.2,52.6,1.17
675,chrX,11823551,11827212,CpG: 300,3661,300,2050,16.4,56,1.05
675,chrX,11829494,11830075,CpG: 40,581,40,327,13.8,56.3,0.87
675,chrX,11831998,11833077,CpG: 83,1079,83,642,15.4,59.5,0.87
675,chrX,11834838,11835380,CpG: 48,542,48,330,17.7,60.9,0.99
675,chrX,11837561,11837844,CpG: 26,283,26,146,18.4,51.6,1.43
675,chrX,11839496,11840538,CpG: 82,1042,82,576,15.7,55.3,1.04
675,chrX,11840917,11841379,CpG: 34,462,34,257,14.7,55.6,0.95
675,chrX,11842964,11843848,CpG: 67,884,67,534,15.2,60.4,0.84
675,chrX,11849323,11849524,CpG: 17,201,17,112,16.9,55.7,1.12
675,chrX,11851636,11856300,CpG: 308,4664,308,2369,13.2,50.8,1.02
675,chrX,11860770,11863652,CpG: 216,2882,216,1611,15,55.9,0.96
675,chrX,11866743,11867043,CpG: 21,300,21,159,14,53,1
675,chrX,11867229,11870407,CpG: 199,3178,199,1624,12.5,51.1,0.96
675,chrX,11871503,11872601,CpG: 107,1098,107,662,19.5,60.3,1.07
675,chrX,11873920,11874956,CpG: 89,1036,89,602,17.2,58.1,1.02
675,chrX,11875588,11875913,CpG: 31,325,31,195,19.1,60,1.06
675,chrX,11876893,11877147,CpG: 22,254,22,130,17.3,51.2,1.32
675,chrX,11887680,11888070,CpG: 37,390,37,233,19,59.7,1.1
675,chrX,11892799,11893343,CpG: 49,544,49,328,18,60.3,0.99
675,chrX,11894710,11894922,CpG: 21,212,21,122,19.8,57.5,1.2
675,chrX,11896288,11897878,CpG: 118,1590,118,921,14.8,57.9,0.9
675,chrX,11898878,11899466,CpG: 41,588,41,328,13.9,55.8,0.91
675,chrX,11900649,11900871,CpG: 19,222,19,133,17.1,59.9,0.97
675,chrX,11901528,11905197,CpG: 285,3669,285,2080,15.5,56.7,0.97
675,chrX,11908561,11911535,CpG: 265,2974,265,1758,17.8,59.1,1.03
675,chrX,11915368,11915632,CpG: 27,264,27,150,20.5,56.8,1.29
84,chrX,11926814,11927684,CpG: 56,870,56,474,12.9,54.5,0.87
676,chrX,11928723,11929496,CpG: 66,773,66,446,17.1,57.7,1.03
676,chrX,11930667,11931049,CpG: 26,382,26,202,13.6,52.9,0.98
676,chrX,11936270,11936474,CpG: 29,204,29,121,28.4,59.3,1.67
676,chrX,11949874,11950097,CpG: 17,223,17,113,15.2,50.7,1.19
676,chrX,11980795,11981051,CpG: 22,256,22,134,17.2,52.3,1.26
676,chrX,11990298,11992135,CpG: 132,1837,132,1045,14.4,56.9,0.89
676,chrX,11993834,11997539,CpG: 271,3705,271,1993,14.6,53.8,1.01
676,chrX,11998246,11998496,CpG: 31,250,31,165,24.8,66,1.14
676,chrX,12003674,12004095,CpG: 36,421,36,215,17.1,51.1,1.31
676,chrX,12004743,12004968,CpG: 25,225,25,123,22.2,54.7,1.52
676,chrX,12008166,12008872,CpG: 51,706,51,396,14.4,56.1,0.92
676,chrX,12010121,12010545,CpG: 32,424,32,240,15.1,56.6,0.95
676,chrX,12010917,12011918,CpG: 70,1001,70,541,14,54,0.96
676,chrX,12015970,12017847,CpG: 133,1877,133,978,14.2,52.1,1.04
676,chrX,12018584,12018953,CpG: 33,369,33,192,17.9,52,1.32
676,chrX,12032758,12033215,CpG: 35,457,35,254,15.3,55.6,0.99
676,chrX,12034050,12034851,CpG: 62,801,62,426,15.5,53.2,1.12
676,chrX,12037384,12037594,CpG: 17,210,17,114,16.2,54.3,1.12
676,chrX,12038294,12038770,CpG: 37,476,37,250,15.5,52.5,1.13
676,chrX,12040094,12040296,CpG: 24,202,24,120,23.8,59.4,1.37
676,chrX,12040991,12041266,CpG: 25,275,25,151,18.2,54.9,1.21
676,chrX,12045485,12045966,CpG: 35,481,35,254,14.6,52.8,1.05
676,chrX,12052673,12052919,CpG: 21,246,21,141,17.1,57.3,1.06
676,chrX,12055641,12056113,CpG: 37,472,37,244,15.7,51.7,1.18
676,chrX,12057667,12057927,CpG: 31,260,31,167,23.8,64.2,1.16
677,chrX,12059620,12060937,CpG: 95,1317,95,669,14.4,50.8,1.12
677,chrX,12062795,12063535,CpG: 46,740,46,468,12.4,63.2,0.65
677,chrX,12064730,12064933,CpG: 23,203,23,113,22.7,55.7,1.49
677,chrX,12067391,12067698,CpG: 24,307,24,172,15.6,56,1.04
677,chrX,12072247,12072710,CpG: 37,463,37,251,16,54.2,1.09
677,chrX,12075398,12075641,CpG: 17,243,17,127,14,52.3,1.04
677,chrX,12088668,12088959,CpG: 26,291,26,154,17.9,52.9,1.33
677,chrX,12092148,12092405,CpG: 21,257,21,130,16.3,50.6,1.28
677,chrX,12095785,12096078,CpG: 25,293,25,147,17.1,50.2,1.36
677,chrX,12099261,12099677,CpG: 31,416,31,219,14.9,52.6,1.11
677,chrX,12105534,12106692,CpG: 86,1158,86,585,14.9,50.5,1.16
677,chrX,12127691,12128531,CpG: 68,840,68,424,16.2,50.5,1.33
677,chrX,12144399,12144818,CpG: 29,419,29,219,13.8,52.3,1.03
677,chrX,12178079,12178578,CpG: 36,499,36,272,14.4,54.5,0.99
677,chrX,12181374,12181875,CpG: 41,501,41,274,16.4,54.7,1.09
678,chrX,12193897,12194190,CpG: 33,293,33,184,22.5,62.8,1.17
678,chrX,12195798,12196548,CpG: 67,750,67,452,17.9,60.3,1
678,chrX,12203547,12203989,CpG: 52,442,52,244,23.5,55.2,1.55
678,chrX,12266167,12266458,CpG: 30,291,30,153,20.6,52.6,1.56
678,chrX,12273991,12274232,CpG: 28,241,28,163,23.2,67.6,1.03
678,chrX,12282963,12283247,CpG: 20,284,20,146,14.1,51.4,1.07
678,chrX,12284678,12284884,CpG: 16,206,16,114,15.5,55.3,1.04
678,chrX,12285573,12287055,CpG: 108,1482,108,849,14.6,57.3,0.89
678,chrX,12292636,12292871,CpG: 18,235,18,134,15.3,57,0.95
678,chrX,12295477,12295696,CpG: 19,219,19,119,17.4,54.3,1.18
678,chrX,12302568,12302905,CpG: 29,337,29,179,17.2,53.1,1.22
678,chrX,12318129,12319425,CpG: 93,1296,93,752,14.4,58,0.85
679,chrX,12321185,12321522,CpG: 31,337,31,198,18.4,58.8,1.18
679,chrX,12321922,12322428,CpG: 59,506,59,334,23.3,66,1.07
679,chrX,12327329,12331241,CpG: 291,3912,291,2199,14.9,56.2,0.94
679,chrX,12341230,12341468,CpG: 22,238,22,135,18.5,56.7,1.18
679,chrX,12344817,12345083,CpG: 29,266,29,150,21.8,56.4,1.5
679,chrX,12348232,12348700,CpG: 34,468,34,254,14.5,54.3,1.14
679,chrX,12354255,12354770,CpG: 44,515,44,273,17.1,53,1.24
679,chrX,12355163,12355404,CpG: 18,241,18,129,14.9,53.5,1.04
679,chrX,12357394,12357757,CpG: 26,363,26,193,14.3,53.2,1.02
679,chrX,12366901,12367404,CpG: 39,503,39,270,15.5,53.7,1.08
679,chrX,12370270,12370678,CpG: 29,408,29,214,14.2,52.5,1.04
679,chrX,12372794,12373010,CpG: 19,216,19,113,17.6,52.3,1.29
679,chrX,12373201,12374133,CpG: 63,932,63,501,13.5,53.8,0.94
679,chrX,12374893,12375124,CpG: 19,231,19,123,16.5,53.2,1.18
679,chrX,12375696,12377765,CpG: 133,2069,133,1101,12.9,53.2,0.91
679,chrX,12378053,12378520,CpG: 33,467,33,243,14.1,52,1.04
679,chrX,12378736,12378946,CpG: 17,210,17,127,16.2,60.5,0.99
679,chrX,12408934,12409412,CpG: 45,478,45,275,18.8,57.5,1.14
679,chrX,12414433,12414699,CpG: 24,266,24,155,18,58.3,1.06
679,chrX,12418972,12419593,CpG: 47,621,47,325,15.1,52.3,1.15
679,chrX,12430609,12430946,CpG: 27,337,27,178,16,52.8,1.15
679,chrX,12432078,12432293,CpG: 22,215,22,109,20.5,50.7,1.6
679,chrX,12435118,12435337,CpG: 19,219,19,118,17.4,53.9,1.2
679,chrX,12446999,12447867,CpG: 81,868,81,492,18.7,56.7,1.17
680,chrX,12456587,12457474,CpG: 66,887,66,556,14.9,62.7,0.77
680,chrX,12457769,12458069,CpG: 24,300,24,154,16,51.3,1.22
680,chrX,12460312,12460545,CpG: 31,233,31,147,26.6,63.1,1.35
680,chrX,12461018,12461225,CpG: 19,207,19,118,18.4,57,1.15
680,chrX,12463459,12464266,CpG: 77,807,77,409,19.1,50.7,1.49
680,chrX,12475462,12475955,CpG: 34,493,34,247,13.8,50.1,1.11
680,chrX,12476181,12476532,CpG: 30,351,30,189,17.1,53.8,1.18
680,chrX,12488851,12489154,CpG: 23,303,23,155,15.2,51.2,1.16
680,chrX,12490176,12490924,CpG: 49,748,49,393,13.1,52.5,0.95
680,chrX,12491489,12491805,CpG: 22,316,22,166,13.9,52.5,1.01
680,chrX,12492257,12492757,CpG: 35,500,35,270,14,54,0.96
680,chrX,12494529,12494980,CpG: 32,451,32,239,14.2,53,1.01
680,chrX,12495257,12495521,CpG: 22,264,22,146,16.7,55.3,1.12
680,chrX,12514478,12515472,CpG: 74,994,74,580,14.9,58.4,0.88
680,chrX,12515827,12516050,CpG: 23,223,23,134,20.6,60.1,1.15
680,chrX,12518992,12519327,CpG: 28,335,28,183,16.7,54.6,1.12
680,chrX,12519679,12523040,CpG: 276,3361,276,1980,16.4,58.9,0.95
680,chrX,12529242,12529574,CpG: 24,332,24,182,14.5,54.8,0.97
